id	author name	title catalog	vols	pub date	pub location
276118	Terrasson, Jean	The life of Sethos : taken from private memoirs of the ancient Egyptians / translated from a Greek manuscript into French, and now faithfully done into English from the Paris edition by Mr. Lediard ; in two volumes.	2	1732	London
276120	Green, George Smith	The life of Mr. John Van, a clergyman\\\'s son, of Woody, in Hampshire : being a series of many extraordinary events, and surprizing vicissitudes : in which are shewn, among a great number of singular and merry occurences, his entrance into the army as a trooper : his bravery against the rebels : his marriage with an heiress of eight hundred pounds a year, at St. Ive\\\'s in Huntingdonshire : his conduct in high life : his favours from fortune and reduction to poverty / written by G.S. Green.	2	1750	London
276121		The Life and adventures of Mrs. Christian Davies, the British Amazon, commonly call\\\'d Mother Ross; who served as a foot-soldier and dragoon, in several campaigns, under King William and the late Duke of Marlborough ... : The whole taken from her own mouth, and known to be true by many noblemen, generals, and other officers, &c. mentioned in her life, and still living, who served in those wars at the same time, and were witnesses of her uncommon martial bravery.	1	1741	London
276122	Kimber, Edward	The life and adventures of Joe Thompson : a narrative founded on fact / written by Himself : in two volumes.	2	1750	London
276123		The History of Tom Jones the foundling, in his married state.	1	1750	London
276124	Bond, William	The history of the life and adventures of Mr. Duncan Campbell : a gentleman, who, tho\\\' deaf and dumb, writes down any stranger\\\'s name at first sight, with their future contingencies of fortune : now living in Exeter Court over-against the Savoy in the Strand.	1	1720	London
276126	Bond, William	The history of the life and adventures of Mr. Duncan Campbell : a gentleman, who tho\\\' deaf and dumb, writes down any stranger\\\'s name at first sight: with their future contingencies of fortune. Now living in Exeter-Court over-against the Savoy in the Strand.	1	1720	London
276127		The History of Sir William Harrington / written some years since, and revised and corrected by the late Mr. Richardson ... : in four volumes.	4	1772	London
276128		The History of Eliza Warwick : in two volumes.	2	1778	Dublin
276130	Scott, Sarah	The history of Cornelia.	1	1750	London
276131		The History of Charlotte Summers, the fortunate parish girl ... : in two volumes.	2	1750	London
276133		The History and adventures of Don Alphonso Blas de Lirias, son of Gil Blas of Santillane / translated from the Spanish original.	1	1741	London
276134	La Vayer de Boutigny	The famous romance of Tarsis and Zelie : digested into ten books / written originally in French by the acute pen of a person of honour : done into English by Charles Williams, Gent.	1	1685	London
276135	Young lady	The example, or The history of Lucy Cleveland / by a young lady.	2	1778	London
276136	Lyttelton, George Lyttelton	The court-secret : a melancholy truth : now first translated from the original Arabic / by an adept in the oriental tongues.	1	1741	London
276139		The Adventures of Mr. Loveill : interspers\\\'d with many real amours of the modern polite world.	2	1750	London
276140		The Adventures of Mr. Loveill : interspers\\\'d with many real amours of the modern polite world.	2	1750	London
276142	Burney, Sarah Harriet	Tales of fancy / by S. H. Burney. ...	3	1816	London
276148	Hawkins, Laetitia Matilda	Rosanne, or, A father\\\'s labour lost / by Laetitia-Matilda Hawkins.	3	1814	London
276150	Weston, Anna Maria	Pleasure and pain, or The fate of Ellen : a novel / by Anna Maria Weston.	3	1814	London
276155	Battersby, John	Tell-tale sophas : an eclectic fable in three volumes : Founded on anecdotes, foreign and domestic / By John Battersby.	3	1814	London
276156	Defoe, Daniel	Serious reflections during the life and surprising adventures of Robinson Crusoe : with his Vision of the angelick world / written by himself.	1	1720	London
276157	Lambert de Saumery, Pierre	The devil turn\\\'d hermit, or, The adventures of Astaroth banish\\\'d from hell : A satirical romance ... / Translated from the original French of Mr. de M * * *.	2	1741	London
276158	Le Noble, Eustache	Pure love : a novel : being the history of the Princess Zulima, the beautiful daughter of the Sultan of Egypt ... / translated from the French of Monsieur le Noble.	1	1750	London
276159	Rabelais, FranÁois	The works of Francis Rabelais, M.D. / Formerly translated by Sir Thomas Urquart, M.D. and explained by Mr. Motteux ; since carefully revised, and compared throughout with M. le Du Chat\\\'s edition, by Mr. Ozell, who has likewise added, at the bottom of the pages, a translation of the notes, historical, critical and explanatory, of the said M. le Du Chat, and others ; in which notes, the text is not only explained, but, in multitudes of places, amended, and made conformable to the first and best editions of this learned and facetious author.	5	1750	London
279595	Bird, Robert Montgomery	Nick of the woods, or the jibbenainosay / A tale of Kentucky ; in two volumes.	2	1837	Philadelphia
299668	ScudeÃÅry, Madeleine de	Almahide, or, The captive queen : an excellent new romance, never before in English : the whole work / written in French by the accurate pen of Monsieur de Scudery, governour of Nostre Dame ; done into English by J. Phillips gent. ; licensed, March 8. 1675/6, H. Oldenburgh.	1	1677	London
340844		The Advantages of deliberation, or The folly of indiscretion : in two volumes.	2	1772	London
340846	Bridges, Thomas	The adventures of a bank-note : in two volumes.	4	1770	London
340848	Mackenzie, Henry	The man of feeling.	1	1771	London
340850		The adventures of a hackney coach.	1	1781	London
340854	Scott, Helenus	The adventures of a rupee : wherein are interspersed various anecdotes Asiatic and European.	1	1782	London
340856	Scott, Helenus	The adventures of a rupee : wherein are interspersed various anecdotes Asiatic and European.	1	1782	Dublin
340910	Scott, Helenus	The adventures of an East-India rupee. Wherein are interspersed, various anecdotes Asiatic and European ...	1	1783	Philadelphia
340911		The Adventures of a cork-screw : in which, under the pleasing method of a romance, the vices, follies and manners of the present age are exhibited and satirically delineated : interspersed with striking anecdotes,  characters and actions of persons in real life : all drawn to promote virtue, expose vice, and laugh folly out of countenance.	1	1775	London
341318	Smollett, Tobias George	The adventures of Roderick Random : in two volumes.	2	1770	London
341331	FeÃÅnelon, FrancÃßois de Salignac de La Mothe-	The adventures of Telemachus, the son of Ulysses, King of Ithaca, &c. in Greece, and one of the princes who conducted the Seige of Troy : complete in twenty-four books : originally written in French, not only for the use and instruction of the Dauphin of France, to guard him, in an allegorical way, against forming his conduct after the bad example of his grandfather Lous XIV, but also to promote the happiness of mankind in general / by Francis Salignac de La Motte Fenelon ... ; now newly translated from the best Paris and other editions, by William Henry Melmoth, Esq. ... ; to which are added, the life of the original author, the heads and arguments of each book at large, and a great variety of notes ... calculated to gratify every class of readers.	1	1770	London
341332		The Affected indifference : a novel.	2	1771	London
341334		The American wanderer, through various parts of Europe, in a series of letters to a lady (interspersed with a variety of interesting anecdotes) By a Virginian.	1	1783	London
341336		Anecdotes of a convent / by the author of Memoirs of Mrs. Williams : in three volumes.	3	1771	London
341339		Anna : a sentimental novel, in a series of letters : in two volumes.	2	1782	Dublin
341340		Arabian nights entertainments : consisting of one thousand and one stories told by the Sultaness of the Indies to divert the Sultan from the execution of a bloody vow he had made to marry a lady every day and have her cut off next morning, to avenge himself for the disloyalty of his first sultaness, &c. : containing a better account of the customs, manners and religion of the eastern nations, viz. Tartars, Persians, and Indians, than is to be met with in any author hitherto published / translated into French from the Arabian MSS. by M. Galland ... and now done into English from the last Paris edition.	4	1772	London
341342	Potter, John	The history of the adventures of Arthur O\\\'Bradley, &c. : a novel / by John Potter.	2	1771	London
341344		The Birmingham counterfeit, or Invisible spectator : a sentimental romance : in two volumes.	2	1772	London
341345		Blandford races : a novel, in two volumes.	2	1782	London
341346	Mackenzie, Anna Maria	Burton-Wood : in a series of letters / by a lady.	2	1783	Dublin
341348	Mouhy, Charles de Fieux	The busy body, or Successful spy : being the entertaining history of Mons. Bigand, a man infinitely inquisitive and enterprizing, even to rashness, which unhappy faculties nevertheless, instead of ruining, raised him from the lowest obscurity to a most splendid fortune : interspers\\\'d with several humorous stories : the whole containing a great variety of adventures equally instructive and diverting.	2	1770	Dublin
341350	Young Gentleman of Oxford	The cautious lover, or The history of Lord Woburn / by a young gentleman of Oxford : in two volumes.	2	1773	Dublin
341351	Pratt	Charles and Charlotte : in two volumes.	2	1777	London
341353	Burney, Fanny	Cecilia, or, Memoirs of an heiress. By the author of Evelina.	5	1782	London
341354	Burney, Fanny	Cecilia, or, Memoirs of an heiress / by the author of Evelina.	5	1783	London
341355		Charles, or, The history of a young baronet and a lady of quality : a novel, in two volumes.	2	1779	London
341358	Thistlethwaite, James	The child of misfortune, or, The history of Mrs. Gilbert / by Mr. Thistlethwaite : in two volumes.	2	1777	London
341360	Gueullette, Thomas-Simon	Chinese tales, or, The wonderful adventures of the Mandarin Fum-Hoam / related by himself, to divert the sultana upon the celebration of her nuptials ; written in French by M. Gueulette ; translated by the Rev. Mr. Stackhouse.	1	1781	London
341364	Johnstone, Charles	Chrysal, or, The adventures of a guinea : wherein are exhibited views of several striking scenes, with curious and interesting anecdotes of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany and Portugal / by an adept.	4	1775	London
