pub date	author name	title catalog
1730	"Marana, Giovanni Paolo,"	"The eight volumes of letters writ by a Turkish spy, who liv\'d five and forty years undiscover\'d at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume."
1730	"Marana, Giovanni Paolo,"	"The eight volumes of letters writ by a Turkish spy, who liv\'d five and forty years undiscover\'d at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume."
1731	"Gwinnett, Richard,"	"Pylades and Corinna: or, Memoirs of the lives, amours, and writings of Richard Gwinnett, esq.; of Great Shurdington in Gloucestershire; and Mrs. Elizabeth Thomas, junr., of Great Russel street, Bloomsbury. Containing, the letters and other miscellaneous pieces, in prose and verse, which passed between them during a courtship of above sixteen years. Faithfully published from their original manuscripts. Attested by Sir Edward Northey, knight. To which is prefixed, The life of Corrina. Written by her self."
1731	"Montesquieu, Charles de Secondat,"	Persian letters Translated by Mr. Ozell.
1731	"Desfontaines,"	"The travels of Mr. John Gulliver, son to Capt. Lemuel Gulliver / translated from the French, by J. Lockman."
1731	"Claude, Isaac,"	"The amours of the Count de Soissons, a prince of the house of Bourbon : in a very entertaining relation of the gallantries of persons of distinction in the court of France, during the ministry of Cardinal Richlieu, which have not hitherto been accounted for. translated from the French into English by James Seguin ..."
1731		"A view of the beau monde, or, Memoirs of the celebrated Coquetilla  : a real history in which is interspersed the amours of several persons of   quality and distinction : with several original songs by S---y C---gs Beau N---, &c. ... : to which is added The masque of life, a ballad by a person of distinction."
1732	"Terrasson, Jean,"	"The life of Sethos : taken from private memoirs of the ancient Egyptians / translated from a Greek manuscript into French, and now faithfully done into English from the Paris edition by Mr. Lediard ; in two volumes."
1732	"Boyd, Elizabeth."	"The happy unfortunate, or, the female page : a novel, in three parts / by Elizabeth Boyd ..."
1732	"Terrasson, Jean,"	"The life of Sethos : taken from private memoirs of the ancient    Egyptians / translated from a Greek manuscript into French, and now faithfully done into English from the Paris edition by Mr. Lediard ; in two volumes."
1733	"Marini, Giovanni Ambrogio,"	"The desperadoes : an heroick history / translated from the Italian of the celebrated Marini, (the original having passed ten editions) ; containing a series of the most surprizing adventures of the Princes Formidaur and Florian ... ; in four books ; embellish\'d with eight excellent copper-plates."
1733	"Fontanieu, Gaspard MoiÌˆse,"	"Rosalinda, a novel : containing the histories of Rosalind and Lealdus, Dorisba and Leander, Emilia and Edward, Adelais, daughter of Otho II, and Alerames, Duke of Saxony : with a most remarkable story of Edmund, the gallant Earl of Salisbury, nephew to that Earl of Essex who was general of the parliament army against K. Charles I : intermix\'d with a variety of the most affecting scenes, both of distress and happiness / by a man of quality ; translated from the French."
1733	"Grainger, Lydia."	"Modern amours, or, A secret history of the adventures of some persons of the first rank : faithfully related from the author\'s own knowledge of each transaction : with a key prefixed."
1733	"Cervantes Saavedra, Miguel de,"	The history of the valorous and witty knight-errant Don Quixote of the Mancha / written in Spanish by Michael Cervantes ; translated into English by Thomas Shelton and Mr. Blunt ; and now printed from the quarto edition of 1620 ; with a curious sett of cutts from the French of Coypell ; and several annotations and amendments not in any former edition ; with a preface giving an account of the present edition and explaining the nature of the work.
1734	"Gomez,"	L\'entretien des beaux esprits : being the sequel to La belle assembleÌÅe / written for the entertainment of the French court by Madam de Gomez ...
1734		"The unnatural mother, or, Innocent love persecuted : Being the genuine and most affecting history of the tragical and fatal consequences that attended the sincere and disinterested passion of a gentleman of an eminent station in the law, and a young lady of a considerable family in one of the politest courts of Europe."
1734	"Gueullette, Thomas-Simon,"	"Peruvian tales : related in one thousand and one hours, by one of the select virgins of Cusco, to the Ynca of Peru, to dissuade him from a resolution he had taken to destroy himself by poison. Interspersed with curious and historical remarks, explaining the religious and civil customs, and ceremonies, of the ancient inhabitants of that great empire. / Translated from the original French by Samuel Humphreys ..."
1734		"The lover\'s secretary, or, The adventures of Lindamira, a lady of quality : written to her friend in the country : in XXIV letters / revis\'d and corrected by Mr. Tho. Brown."
1734	"Ford, Emanuel."	"The famous and pleasant history of Parismus, the valiant and renowned prince of Bohemia : in three parts."
1734	"Kerry, William Fitzmaurice,"	"[Love and artifice, or, A compleat history of the amour between Lord Mauritio and Emilia : being the case of Elizabeth Fitz-Maurice, alias Leeson and the Lord William Fitz-Maurice relating to a marriage contract between them ... ]"
1734	"Marana, Giovanni Paolo,"	"The eight volumes of letters writ by a Turkish spy, who liv\'d five and forty years undiscover\'d at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume."
1735	"Lyttelton, George Lyttelton,"	"Letters from a Persian in England, to his friend at Ispahan."
1735	"CreÌÅbillon, Claude-Prosper Jolyot de,"	Letters from the marchioness de M*** to the count de R*** / translated from the original French by Mr. Humphreys.
1735	"Vignacourt, Adrien de la Vieuville d\'Orville,"	"The Christian Turk, or, The instructive and entertaining adventures of Prince Jakaya, son to Mahomet III, emperor of the Turks : who lost his succession to the Ottomon empire, by being privately bred up in the Christian religion : The whole intermix\'d with several delightful histories of the most illustrious personages, and containing the greatest variety of events ever yet published ... / Tr. from the original French."
1735	"Lyttelton, George Lyttelton,"	"Letters from a Persian in England, to his friend at Ispahan."
1735	"Behn, Aphra,"	Love-letters between a nobleman and his sister : with the history of their adventures. In three parts.
1735	"Aulnoy,"	"Ingenious and diverting letters of a lady\'s travels into Spain : describing the devotions, nunneries, humour, customs, laws, militia, trade, diet, and recreations of that people : intermixed with great variety of modern adventures, and surprising accidents : being the truest and best remarks extant, on that court and country ... : in two volumes."
1736	Petronius Arbiter.	"The works of Petronius Arbiter, in prose and verse / translated from the original Latin by Mr. Addison ; to which are prefix\'d The Life of Petronius, done from the Latin, and a character of his writings by Monsieur St. Evremont."
1736	"Saint-Hyacinthe,"	"Histoire du Prince Titi, A.R. = The history of Prince Titi, a royal allegory / translated by a lady."
1736	"La CalpreneÌ€de, Gaultier de Coste,"	"Hymen\'s praeludia, or, Love\'s master-piece : being that so-much-admir\'d romance, intitled, Cleopatra, In twelve parts / written originally in French, and now elegantly render\'d into English, by Robert Loveday ...."
1736	"Zelis,"	"Celenia, or, The history of Hyempsal, King of Numidia : in two volumes."
1736		"Letters from a Moor at London to his friend at Tunis. Containing an account of his journey through England, with observations on the laws, customs, religion, and manners of the English nation. Likewise remarks on the publick charities, with curious memoirs relating to the life of Mr. Sutton, founder of the Charter-house, a description of Bedlam, with serious reflections on love, madness, and self-murder. The whole interspersed with historical remarks and useful observations."
1736	"Manley,"	"Secret memoirs and manners of several persons of quality of both sexes : from the New Atalantis, an island in the Mediterranean : in four volumes : written originally in Italian."
1737	"Le Sage, Alain ReneÌÅ,"	"The bachelor of Salamanca, or Memoirs of Don Cherubim de la Ronda : in three parts / written originally in French by Mr. Le Sage ... : translated by Mr. Lockman."
