id	title	author	date	other works	nouns	adjectives	places	persons	verbs	material objects	adverbs
341400	The distressed orphan, or love in a mad house; containing an account of her being left to the care of an uncle who would have married her contrary to her inclination, to his own son, and on her refusal to comply, and having fixed her heart on a colonel, when was sent to a mad-house, where she continued till her faithful lover sham'd himself mad, and by that means obtained her liberty. Interspersed with a great many entertaining letters.	Haywood, Eliza Fowler	1770		['Account', 'Care', 'Colonel', 'Heart', 'Inclination', 'Letter', 'Liberty', 'Love', 'Lover', 'Mad-house', 'Orphan', 'Refusal', 'Son', 'Uncle']	['Distressed', 'Entertaining', 'Faithful', 'Mad', 'Many']		['Lausus', 'Lydia']		['Letter']	
341401	Distrest virtue; or, the history of Miss Harriet Nelson. In which is included the unhappy story of Miss Caroline Lenox. In a series of letters. In three volumes. Vol. I.		1781		['History', 'Letter', 'Miss', 'Series', 'Story', 'Virtue', 'Volume']	['Distressed', 'Distrest', 'Unhappy']		['Miss Caroline Lenox', 'Miss Harriet Nelson']		['Letter']	
341403	The double disappointment; or, the history of Charles Marlow. In a series of letters. In two volumes. Vol. I.		1774		['Disappointment', 'History', 'Letter', 'Series', 'Volume']	['Double', 'Two']		['Charles Marlow']		['Letter']	
341404	Dumont: or, the hermitage. A British story.	Hutchinson, William	1773		['Hermitage', 'Story']	['British']	['Dumont']				
341405	Edward. A novel. In two volumes. Dedicated (by permission) to her majesty. Vol. I.		1774		['Majesty', 'Novel', 'Permission', 'Volume']	['Her', 'Two']		['Edward']	['Dedicate']		
341406	The history of Eliza Musgrove. In two volumes. Vol. I.		1770		['History', 'Volume']			['Eliza Musgrove']			
341410	Maria; or the generous rustic.	Berkeley, George Monck	1784		['Rustic']	['Generous']		['Maria']			
341411	Emma Corbett; or, the miseries of civil war. Founded on some recent circumstances which happened in America. By the author of Liberal Opinions, Pupil of Pleasure, Shenstone Green, &c. Vol. I. Second edition.	Pratt	1780		['Author', 'Circumstance', 'Civil war', 'Edition', 'Liberal Opinions', 'Misery', 'Opinion', 'Pleasure', 'Pupil', 'Pupil of Pleasure', 'Shenstone Green', 'Volume', 'War']	['Civil', 'Liberal', 'Recent', 'Some']	['America', 'Shenstone Green']	['Emma Corbett']	['Found', 'Happen']		
341412	Emma Corbett or the miseries of civil war the fourth edition vol. I	Pratt	1781		['Civil war', 'Edition', 'Misery', 'War']	['Civil']		['Emma Corbett']			
341413	Emma; or, the child of sorrow. A novel. In two volumes. Volume I.		1776		['Child', 'Novel', 'Sorrow', 'Volume']	['Two']		['Emma']			
341415	Epistles for ladies. By the authors of The female spectator. [epigraph]. A new edition. In two volumes. Vol. I.	Haywood, Eliza Fowler	1776		['Author', 'Edition', 'Epistle', 'Lady', 'Spectator', 'Volume']	['Female', 'New', 'Two']				['Epistle']	
341416	Evelina, or, a young lady's entrance into the world. In a series of letters. The second edition. Vol. I.	Burney, Fanny	1779		['Edition', 'Entrance', 'Lady', 'Letter', 'Series', 'World']	['Young']		['Evelina']		['Letter']	
341417	The example: or the history of Lucy Cleveland. By a young lady. Vol. I.	Young lady	1778		['Example', 'History', 'Lady']	['Young']		['Lucy Cleveland']			
341418	The excursion. In two volumes. By Mrs. Brooke; author of the history of Lady Julia Mandeville, and of Emily Montague. Vol. I.	Brooke, Frances	1777		['Author', 'Book', 'Excursion', 'History', 'Lady', 'Mrs.', 'Volume']	['First', 'Second', 'Two']		['Emily Montague', 'Lady Julia Mandeville', 'Mrs. Brooke']			
341419	The excursion. In two volumes. By Mrs. Brooke, author of the history of Lady Julia Mandeville, and of Emily Montague. Vol. I.	Brooke, Frances	1777		['Author', 'Book', 'Excursion', 'History', 'Lady', 'Mrs.', 'Volume']	['Two']		['Emily Montague', 'Lady Julia Mandeville', 'Mrs. Brooke']			
341420	The exemplary mother: or, letters between Mrs. Villars and her family. New edition. In two volumes. Vol. I.	Cooper, Maria Susanna	1784		['Edition', 'Family', 'Letter', 'Mother', 'Mrs.', 'Volume']	['Exemplary', 'New']		['Mrs. Villars']		['Letter']	
341421	Fashionable follies: a novel. Containing the history of a Parisian family. In two volumes. Vol. I.	Vaughan, Thomas	1782		['Family', 'Folly', 'History', 'Novel', 'Volume']	['Fashionable', 'Parisian', 'Two']			['Contain']		
341422	The fashionable friend: a novel. In two volumes. Vol. I.	Bonhote	1773		['Friend', 'Novel', 'Volume']	['Fashionable', 'Two']					
341423	The fatal effects of deception. A novel. In three volumes. Vol. I.		1773		['Deception', 'Effect', 'Novel', 'Volume']	['Fatal', 'Three']					
341424	The fatal effects of inconstancy; or, letters of the Marchioness de Syrcé, the Count de Mirbeele, and others. Translated from the French. In two volumes. Vol. I.	Dorat, Claude Joseph	1774		['Count', 'Effect', 'French', 'Inconstancy', 'Letter', 'Marchioness', 'Volume']	['Fatal']		['Count de Mirbelle', 'Marchioness de Syrcé']	['Translate']		
341425	Fatal obedience; or, the history of Mr. Freeland. In two volumes. Vol. I.		1780		['History', 'Mr.', 'Obedience', 'Volume']	['Fatal']		['Mr. Freeland']			
341427	A father's instructions; consisting of moral tales, fables, and reflections; designed to promote the love of virtue, a taste for knowledge, and an early acquaintance with the works of nature. By Thomas Percival, M.D. F.R.S. and S.A. Member of the medical societies of London and Edinburgh; and of the Royal Society of Physicians at Paris. The fourth edition, revised and enlarged.	Percival, Thomas	1779		['Acquaintance', 'Edition', 'Fable', 'Father', 'Instruction', 'Knowledge', 'Love', 'Medical Society', 'Member', 'Nature', 'Physician', 'Reflection', 'Royal Society of Physicians', 'Society', 'Tale', 'Taste', 'Virtue', 'Work']	['Early', 'Enlarged', 'Medical', 'Moral', 'Revised', 'Royal']	['Edinburgh', 'London', 'Paris']	['Thomas Percival']	['Consist', 'Design', 'Promote']		
341429	A father's instructions to his children consisting of tales, fables, and reflections; designed to promote the love of virtue, a taste for knowledge, and an early acquaintance with the works of nature.	Percival, Thomas	1776		['Acquaintance', 'Children', 'Fable', 'Father', 'Instruction', 'Knowledge', 'Love', 'Nature', 'Reflection', 'Tale', 'Taste', 'Virtue', 'Work']	['Early', 'His']			['Consist', 'Design', 'Promote']		
341431	The fault was all his own. A novel. In a series of letters. By a lady. In two volumes. [epigraph]. Volume the first.	Nichols, Elizabeth Eyton	1771		['Fault', 'Lady', 'Letter', 'Novel', 'Series', 'Volume']	['All', 'Own']			['Is']		
341432	Female frailty; or, the history of Miss Wroughton. Vol. I.		1772		['Frailty', 'History', 'Miss']	['Female']		['Miss Wroughton']			
341433	Female friendship: or the innocent sufferer. A moral novel. Volume the first.		1770		['Friendship', 'Introduction', 'Novel', 'Sufferer', 'Volume']	['Female', 'First', 'Innocent', 'Moral', 'Second']					
341434	The female Quixote; or, the adventures of Arabella. By Mrs. Lenox. In two volumes.	Lennox, Charlotte	1783		['Adventure', 'Mrs.', 'Volume']	['Female', 'Two']		['Arabella', 'Mrs. Lenox', 'Quixote']			
341436	The female spectator. By Mrs. Eliza Haywood. The seventh edition. In four volumes. Volume I.	Haywood, Eliza Fowler	1771		['Duchess', 'Edition', 'Grace', 'Index', 'Mrs.', 'Spectator', 'Volume']	['Female', 'Four', 'Seventh']	['Leeds']	['Mrs. Eliza Haywood']		['Volume']	
341439	The female spectator. By Mrs Eliza Haywood. In four volumes. Volume I.	Haywood, Eliza Fowler	1775		['Mrs', 'Spectator', 'Volume']	['Female']		['Mrs Eliza Haywood']			
341440	Female sensibility; or, the history of Emma Pomfret. A novel. Founded on facts.		1783		['Fact', 'History', 'Novel', 'Sensiblity']	['Female']		['Emma Pomfret']	['Found']		
341441	Female stability: or, the history of Miss Belville. In a series of letters by the late Miss Palmer. Vol. I.	Palmer, Charlotte	1780		['History', 'Letter', 'Miss', 'Series', 'Stability']	['Female', 'Late']		['Miss Belville', 'Miss Palmer']		['Letter']	
341442	The fine lady a novel by the author of Miss Melmoth. In two volumes. Vol. I.	Briscoe, Sophia	1772		['Author', 'Lady', 'Miss', 'Novel', 'Volume']	['Fine']		['Miss Melmoth']		['Novel']	
341443	The fool of quality; or, the history of Henry Earl of Moreland. By Mr. Brooke. In four volumes. Vol. I. A new edition, greatly altered and improved.	Brooke, Henry	1776		['Earl', 'Edition', 'Fool', 'History', 'Mr.', 'Quality', 'Volume']	['Altered', 'Greatly', 'Improved', 'New']	['Moreland']	['Henry Earl of Moreland', 'Mr. Brooke']			
341445			1775		['Conversion', 'Convert', 'Error', 'Gardener', 'Lady', 'Popery', 'Relation', 'Religion', 'Servant', 'Superstition']	['French', 'Happy', 'Her', 'Noble', 'Protestant', 'Reformed', 'True']					
341446	The friends; or, original letters of a person deceased. Now first published, from the manuscripts, in his correspondent's hands. In two volumes. Vol. I.		1773		['Correspondent', 'Friend', 'Hand', 'Letter', 'Manuscript', 'Person', 'Volume']	['Deceased', 'His', 'Original', 'Two']			['Publish']	['Letter', 'Manuscript']	['First']
341447	The generous lover: or the adventures of the Marchioness de Brianville. In three volumes. Translated from the original Italian of the Abbé Pietro Chiari. Vol. I.	Chiari, Pietro	1771		['Abbé', 'Adventure', 'Italian', 'Lover', 'Marchioness', 'Vol.', 'Volume']	['Generous', 'Original', 'Three']		['Abbé Pietro Chiari', 'Marchioness de Brianville']	['Translate']		
341448	Harcourt; a sentimental novel. In a series of letters. By the authoress of Evelina. Vol. I.	Authoress of Evelina	1780		['Authoress', 'Evelina', 'Letter', 'Novel', 'Series']	['Sentimental']	['Harcourt']	['Evelina']		['Letter']	
341450	The history of Miss Harriot Montague. In two volumes. Vol. I.		1770		['History', 'Volume']			['Miss Harriot Montague']			
341452	The history of Arsaces, Prince of Betlis. [Epigraph.] By the editor of Chrysal. In two volumes. Volume I.	Johnstone, Charles	1774		['Chrysal', 'Editor', 'History', 'Prince', 'Volume']			['Arsacles, Prince of Betlis']			
341454	The history of Lord Ashborn, and the honourable Miss Howe; or, the reclaimed libertine. In three volumes. By the author of Frederick, or the fortunate beggar. Vol. I.	Author of Frederick, or, The fortunate beggar	1773		['Author', 'Beggar', 'History', 'Libertine', 'Lord', 'Miss', 'Volume']	['Fortunate', 'Honourable', 'Reclaimed']		['Frederick', 'Lord Ashborn', 'Miss Howe']			
341457	The history of Miss Betsy Thoughtless. By Mrs. Haywood. In four volumes.	Haywood, Eliza Fowler	1783		['History', 'Miss', 'Mrs.', 'Volume']	['Four', 'Thoughtless', 'Two']		['Miss Betsy Thoughtless', 'Miss Fielding', 'Mrs. Haywood', 'Ophelia']			
341458	The history of Miss Lucinda Courtney; in a series of letters; written by herself, to her friend Miss Constantia Bellmour. A new edition. In three volumes. Vol. I.	Author of Lucinda Courtney	1773		['Edition', 'Friend', 'Herself', 'History', 'Letter', 'Miss', 'Series', 'Volume']	['New', 'Three']		['Miss Constantia Bellmour', 'Miss Lucinda Courtney']	['Write']	['Letter']	
341460	The history of Peggy Black and Wilmot Bond. Volume I.		1784		['History', 'Volume']			['Peggy Black', 'Wilmot Bond']			
341461	The history of Sandford and Merton, a work intended for the use of children. Vol. III.	Day, Thomas	1783		['Children', 'History', 'Use', 'Work']			['Merton', 'Sandford']	['Intend']		
341462	The history of the famous preacher Friar Gerund de Campazas: otherwise Gerund Zotes. Translated from the Spanish. In two volumes. Vol. I.	Isla, JoseÃÅ Francisco de	1772		['Friar', 'History', 'Preacher', 'Spanish', 'Volume']	['Famous', 'Two']	['Campazas']	['Gerund Zotes', 'Gerund de Campazas']	['Translate']		['Otherwise']
341463	The history of the Miss Baltimores; in a series of letters. Vol. I.		1783		['History', 'Letter', 'Miss', 'Series']			['Miss Baltimore']		['Letter']	
341465	The history of the renowned Don Quixote de la Mancha. Being an accurate, complete, and most entertaining narrative of the wonderful atchievements of that incomparable hero and knight-errant; from his first great pursuit after fame immortal, till the close of his celebrated career: including, minutely, every curious incident attending his faithful squire and servant, Sancho Panza. Interspersed with ludicrous dialogues, rhapsodies, madrigals, and serenades. The whole replete with infinite humour and drollery. Translated from the original Spanish of Miguel de Cervantes Saavedra. By Charles Henry Wilmot, esq. In two volumes. Vol. I.	Cervantes Saavedra, Miguel de	1774		['Achievement', 'Career', 'Close', 'Dialogue', 'Don', 'Drollery', 'Esq.', 'Fame', 'Hero', 'History', 'Humour', 'Incident', 'Knight-errant', 'Madrigal', 'Narrative', 'Pursuit', 'Rhapsody', 'Serenade', 'Servant', 'Spanish', 'Squire', 'Volume', 'Whole']	['Accurate', 'Celebrated', 'Complete', 'Curious', 'Entertaining', 'Every', 'Faithful', 'Great', 'His', 'Immortal', 'Incomparable', 'Infinite', 'Ludicrous', 'Original', 'Renowned', 'Replete', 'Two', 'Wonderful']	['la Mancha']	['Charles Henry Wilmot, esq.', 'Don Quixote de la Mancha', 'Miguel de Cervantes Saavedra', 'Sancho Panza']	['Attend', 'Be', 'Include', 'Intersperse', 'Translate']		['First', 'Minutely', 'Most']
341466	The history of Tom Rigby. In three volumes. Vol. I.	Chater, John	1773		['History', 'Volume']	['Three']		['Tom Rigby']			
341467	The expedition of Humphry Clinker. By the author of Roderick Random. In three volumes. Vol. I.	Smollett, Tobias George	1771		['Author', 'Book-seller', 'Expedition', 'Mr.', 'Revd.', 'Volume']	['Three']	['London']	['Humphry Clinker', 'Mr. Henry Davis', 'Revd. Mr. Jonathan Dustwich', 'Roderick Random']			
341468	The husband's resentment; or, the history of Lady Manchester. A novel. In two volumes. Vol. I.		1776		['History', 'Husband', 'Lady', 'Novel', 'Resentment', 'Volume']			['Lady Manchester']			
341469	The Incas: or, the destruction of the empire of Peru. By M. Marmontel. In two volumes. Vol. I.	Marmontel, Jean FranÁois	1777		['Destruction', 'Empire', 'Inca', 'M.', 'Volume']	['Two']	['Peru']	['Inca', 'M. Marmontel']			
341471	The independent. A novel. Two volumes in one. Vol. I.	M\'Donald, A	1784		['Independent', 'Novel', 'One', 'Volume']						
341473	An interesting sketch of genteel life. By a lady. Vol. I.	A Lady	1782		['Lady', 'Life', 'Sketch', 'Volume']	['Genteel', 'Interesting']					
341475	The invisibe spy. By Explorabilis. In two volumes. Vol. I. A new edition.	Haywood, Eliza Fowler	1773		['Edition', 'Spy', 'Volume']	['Invisible', 'New', 'Two']		['Explorabilis']			
341476	The Irish guardian. A pathetic story. In two volumes. By a lady. Vol. I.	A Lady	1776		['Guardian', 'Lady', 'Story', 'Two', 'Volume']	['Irish', 'Pathetic']					
341477	The Irishman; or, the favourite of fortune: a satirical novel founded upon facts. In two volumes. Vol. 1		1772		['Fact', 'Favourite', 'Fortune', 'Irishman', 'Novel', 'Volume']	['Satirical', 'Two']			['Found']		
