id	author name	title catalog	pub date
341348	Mouhy, Charles de Fieux	The busy body, or Successful spy : being the entertaining history of Mons. Bigand, a man infinitely inquisitive and enterprizing, even to rashness, which unhappy faculties nevertheless, instead of ruining, raised him from the lowest obscurity to a most splendid fortune : interspers\\\'d with several humorous stories : the whole containing a great variety of adventures equally instructive and diverting.	1770
341350	Young Gentleman of Oxford	The cautious lover, or The history of Lord Woburn / by a young gentleman of Oxford : in two volumes.	1773
341351	Pratt	Charles and Charlotte : in two volumes.	1777
341353	Burney, Fanny	Cecilia, or, Memoirs of an heiress. By the author of Evelina.	1782
341354	Burney, Fanny	Cecilia, or, Memoirs of an heiress / by the author of Evelina.	1783
341355		Charles, or, The history of a young baronet and a lady of quality : a novel, in two volumes.	1779
341358	Thistlethwaite, James	The child of misfortune, or, The history of Mrs. Gilbert / by Mr. Thistlethwaite : in two volumes.	1777
341360	Gueullette, Thomas-Simon	Chinese tales, or, The wonderful adventures of the Mandarin Fum-Hoam / related by himself, to divert the sultana upon the celebration of her nuptials ; written in French by M. Gueulette ; translated by the Rev. Mr. Stackhouse.	1781
341364	Johnstone, Charles	Chrysal, or, The adventures of a guinea : wherein are exhibited views of several striking scenes, with curious and interesting anecdotes of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany and Portugal / by an adept.	1775
341366		A Collection of novels / selected and revised by Mrs. Griffith.	1777
341367		Colonel Ormsby, or, The genuine history of an Irish nobleman, in the French service.	1781
341368	Graves, Richard	Columella; or, The distressed anchoret. A colloquial tale. By the editor of the Spiritual Quixote.	1779
341370	Scarron	The comic romance of Monsieur Scarron / translated by Oliver Goldsmith.	1775
341371	Lawrence, Herbert	The life and adventures of common sense : an historical allegory.	1771
341373	Lawrence, Herbert	The contemplative man; or, The history of Christopher Crab, esq., of North Wales ...	1771
341374	Gunning	Coombe Wood : a novel in a series of letters / by the author of Barford-Abbey and The Cottage.	1783
341376	Gunning	Coombe Wood : a novel : in a series of letters / by the author of Barford-Abbey and The cottage.	1783
341377		The Correspondents : an original novel : in a series of letters.	1775
341378		The Correspondents : an original novel : in a series of letters.	1776
341379		The Count de Rethel : an historical novel, taken from the French : in three volumes.	1779
341380	Potter, John	The curate of Coventry : a tale / by John Potter ... : in two volumes.	1771
341381	Renwick, William	The genuine distresses of Damon and Celia in a series of letters between the late General Craufurd, Sir John Hussey Delaval, bart., Sir Francis Blake Delaval, K.B., and two unfortunate lovers / by William Renwick.	1771
341383	Cooper, Maria Susanna	The daughter, or, The history of Miss Emilia Royston, and Miss Harriet Ayres : in a series of letters / by the authoress of The exemplary mother.	1775
341384	PreÃÅvost	The Dean of Coleraine : a moral history : founded on the memoirs of an illustrious family in Ireland : in three volumes.	1780
341385	Gessner, Salomon	The death of Abel : in five books / attempted from the German of Gessner.	1780
341386	Laclos, Choderlos de	Dangerous connections: or, Letters collected in a society, and published for the instruction of other societies. By m. C**** de L*** ...	1784
341387		Cynthia : with the tragical account of the unfortunate loves of Almerin and Desdemona : being, a novel : illustrated with variety of the chances of fortune, moralized with many useful observations, drawn from thence, whereby the reader may reap both pleasure and profit.	1785
341388	Griffith	The delicate distress : a novel, in letters : in two volumes.	1775
341392		Les Délices du sentiment, or, The passionate lovers : in a series of letters which have recently passed between two celebrated characters, well known in polite life for their virtues, talents, and accomplishments / with a translation from the originals ; Written in cypher...	1781
341393	A Lady	The dénouement, or, History of Lady Louisa Wingrove / by a Lady.	1781
341396	Parsons, Philip	Dialogues of the dead with the living.	1779
341398		Disinterested love, or, The history of Sir Charles Royston, and Emily Lesley : in a series of letters.	1776
341399		The Disinterested marriage, or, The history of Mr. Frankland.	1774
341400	Haywood, Eliza Fowler	The distressed orphan, or, Love in a mad house : ...  interspersed with a great many entertaining letters / written by herself,    after her happy union with the colonel.	1770
341401		Distrest virtue, or The history of Miss Harriet Nelson : in which is included the unhappy story of Miss Caroline Lenox : in a series of letters : in three volumes.	1781
341403		The Double disappointment, or The history of Charles Marlow : in a series of letters : in two volumes.	1774
341404	Hutchinson, William	Dumont, or, The hermitage : a British story.	1773
341405		Edward : a novel : in two volumes.	1774
341406		The History of Eliza Musgrove : in two volumes.	1770
341410	Berkeley, George Monck	Maria, or, The generous rustic.	1784
341411	Pratt	Emma Corbett, or, The miseries of civil war : founded on some recent circumstances which happened in America / by the author of Liberal opinions, Pupil of pleasure, Shenstone Green, &c.	1780
341412	Pratt	Emma Corbett, or, The miseries of civil war.	1781
341413		Emma, or, The child of sorrow : a novel, in two volumes.	1776
341415	Haywood, Eliza Fowler	Epistles for ladies / by the authors of the Female spectator.	1776
341416	Burney, Fanny	Evelina, or, A young lady\\\'s entrance into the world : in a series of letters.	1779
341417	Young lady	The example, or The history of Lucy Cleveland / by a young lady.	1778
341418	Brooke, Frances	The excursion : in two volumes / by Mrs. Brooke, author of The history of Lady Julia Mandeville, and of Emily Montague.	1777
341419	Brooke, Frances	The excursion : in two volumes / by Mrs. Brooke, author of The history of Lady Julia Mandeville, and of Emily Montague.	1777
341420	Cooper, Maria Susanna	The exemplary mother, or, Letters between Mrs. Villars and her family : in two volumes.	1784
341421	Vaughan, Thomas	Fashionable follies : a novel : containing the history of a Parisian family.	1782
341422	Bonhote	The fashionable friend : a novel : in two volumes.	1773
341423		The fatal effects of deception : a novel.	1773
341424	Dorat, Claude Joseph	The fatal effects of inconstancy, or Letters of the Marchioness de Syrcé, the Count de Mirbeele [sic] and others : translated from the French : in two volumes.	1774
341425		Fatal obedience, or, The history of Mr. Freeland : in two volumes.	1780
341427	Percival, Thomas	A father\\\'s instructions, consisting of moral tales, fables, and reflections; designed to promote the love of virtue, a taste for knowledge, and an early acquintance with the works of nature. By Thomas Percival.	1779
341429	Percival, Thomas	A father\\\'s instructions to his children : consisting of tales, fables, and reflections : designed to promote the love of virtue, a taste for knowledge, and an early acquaintance with the works of nature.	1776
341431	Nichols, Elizabeth Eyton	The fault was all his own : a novel : in a series of letters / by a Lady ; in two volumes.	1771
341432		Female frailty; or, The history of Miss Wroughton ...	1772
341433		Female friendship, or The innocent sufferer : a moral novel.	1770
341434	Lennox, Charlotte	The female Quixote, or The adventures of Arabella / by Mrs. Lennox : in two volumes.	1783
341436	Haywood, Eliza Fowler	The female spectator. By Mrs. Eliza Haywood.	1771
341439	Haywood, Eliza Fowler	The female spectator / by Mrs. Eliza Haywood : in four volumes.	1775
341440		Female sensibility, or, The history of Emma Pomfret : a novel, founded on facts.	1783
341441	Palmer, Charlotte	Female stability: or, The history of Miss Belville. In a series of letters by the late Miss Palmer ...	1780
